,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,lat,log,IMG_VIS,IMG_SWIR,Unnamed: 0_y,cot,cer,Sun_Elevation,Sat_Elevation,Sat_Azimuth,Sun_Azimuth
10677,4332728,4332728,41574434,18.0,69.675,156,200,2718219.0,1584.0,321.0,7289.83,6447.591,14473.289,7421.3174
10678,4332815,4332815,41574521,17.988,70.535,311,308,2700704.0,1643.0,1334.0,7356.082,6506.866,14640.48,7421.3174
10679,4332950,4332950,41574656,17.972,71.861,134,163,2672393.0,3051.0,223.0,7502.0264,6571.494,14969.007,7330.2256
10680,4332956,4332956,41574662,17.972,71.919,163,198,2671044.0,2601.0,235.0,7502.0264,6571.494,14969.007,7330.2256
10681,4333162,4333162,41574868,17.951,73.925,354,280,2623804.0,2057.0,1212.0,7689.61,6718.235,15485.665,7061.7505
10682,4333271,4333271,41574977,17.942,74.98,366,358,2600848.0,1703.0,1313.0,7775.4043,6735.1733,15815.592,6945.516
10683,4333487,4333487,41575193,17.928,77.058,268,316,2542719.0,2197.0,1675.0,7932.3306,6823.439,16422.082,6654.4595
10684,4335624,4335624,41585812,17.97,71.234,261,297,2687231.0,1027.0,735.0,7449.376,6555.215,14758.642,7365.1675
10685,4335667,4335667,41585855,17.965,71.656,146,167,2677791.0,2134.0,319.0,7457.4766,6571.494,14863.573,7330.2256
10686,4335708,4335708,41585896,17.96,72.057,154,194,2669702.0,1279.0,479.0,7501.845,6616.4443,14969.007,7279.1675
10687,4335722,4335722,41585910,17.959,72.194,285,307,2665651.0,811.0,796.0,7515.3276,6616.4443,14969.007,7272.5737
10688,4336289,4336289,41586477,17.915,77.672,367,266,2533263.0,2485.0,1253.0,7982.4053,6837.113,16690.607,6445.118
10689,4336322,4336322,41586510,17.914,77.988,316,281,2517025.0,2358.0,1242.0,8040.192,6849.0605,16801.277,6462.8467
10690,4338135,4338135,41596805,17.99,68.992,238,278,2734397.0,1984.0,402.0,7217.112,6424.7617,14299.007,7468.648
10691,4338225,4338225,41596895,17.977,69.885,207,243,2716887.0,2166.0,293.0,7299.746,6505.933,14488.71,7421.3174
10692,4338376,4338376,41597046,17.958,71.372,201,248,2685890.0,2248.0,402.0,7449.376,6556.937,14847.467,7305.214
10693,4338657,4338657,41597327,17.93,74.11,240,238,2622462.0,2292.0,802.0,7689.61,6720.538,15591.034,7061.7505
10694,4341226,4341226,41608377,17.936,72.458,371,383,2662965.0,1538.0,1655.0,7557.5464,6616.4443,15109.957,7272.5737
10695,4341871,4341871,41609022,17.891,78.678,338,325,2507568.0,2332.0,884.0,8064.1772,6864.9097,16982.025,6145.054
10696,4343698,4343698,41619329,17.958,69.827,253,264,2720944.0,1740.0,320.0,7299.746,6447.591,14488.71,7416.3657
10697,4343972,4343972,41619603,17.926,72.518,372,372,2662970.0,1615.0,2326.0,7557.5464,6660.7686,15111.468,7192.018
10698,4344053,4344053,41619684,17.918,73.306,355,371,2645427.0,1784.0,538.0,7644.8804,6697.6904,15284.987,7154.463
10699,4344227,4344227,41619858,17.903,74.991,454,432,2604911.0,1330.0,2646.0,7775.4043,6735.1733,15815.592,6945.516
10700,4344630,4344630,41620261,17.881,78.86,246,309,2499449.0,2170.0,483.0,8116.3013,6869.758,17030.83,6145.054
10701,4346492,4346492,41630603,17.941,70.361,291,324,2711520.0,1040.0,942.0,7333.949,6506.866,14587.022,7362.7534
10702,4346499,4346499,41630610,17.94,70.43,290,328,2710173.0,1150.0,1515.0,7356.082,6506.866,14640.48,7362.7534
10703,4346664,4346664,41630775,17.921,72.05,173,197,2675118.0,1038.0,648.0,7501.845,6616.4443,14969.007,7279.1675
10704,4347116,4347116,41631227,17.883,76.426,206,276,2572483.0,2068.0,1477.0,7885.785,6797.624,16226.002,6747.672
10705,4349304,4349304,41641895,17.923,71.071,268,248,2698049.0,1674.0,677.0,7400.465,6555.215,14758.642,7325.366
10706,4349411,4349411,41642002,17.91,72.119,210,289,2675124.0,683.0,561.0,7501.845,6616.4443,14969.007,7272.5737
10707,4349553,4349553,41642144,17.896,73.501,383,258,2644087.0,2108.0,1154.0,7644.8804,6718.235,15441.013,7061.7505
10708,4350047,4350047,41642638,17.864,78.258,329,314,2522450.0,2262.0,832.0,8040.192,6862.5083,16806.5,6306.4043
10709,4351932,4351932,41653003,17.927,69.968,234,269,2722313.0,1780.0,807.0,7311.1406,6505.933,14561.468,7416.3657
10710,4352011,4352011,41653082,17.917,70.747,248,239,2706142.0,1832.0,540.0,7382.5283,6506.866,14640.48,7333.594
10711,4352031,4352031,41653102,17.914,70.943,264,248,2702099.0,2250.0,588.0,7382.5283,6555.215,14715.418,7325.366
10712,4352071,4352071,41653142,17.91,71.336,200,251,2694012.0,2247.0,659.0,7449.376,6556.937,14847.467,7305.214
10713,4352253,4352253,41653324,17.89,73.113,280,326,2654892.0,1620.0,2880.0,7601.9614,6660.7686,15268.814,7098.7637
10714,4352401,4352401,41653472,17.877,74.548,134,171,2619781.0,3248.0,279.0,7718.699,6735.1733,15677.727,6889.817
10715,4354626,4354626,41664177,17.923,69.513,132,186,2733098.0,1598.0,155.0,7268.691,6447.591,14373.352,7458.8926
10716,4354659,4354659,41664210,17.919,69.84,216,261,2726362.0,1890.0,533.0,7299.746,6447.591,14488.71,7416.3657
10717,4354791,4354791,41664342,17.902,71.141,258,248,2699410.0,2050.0,600.0,7400.465,6555.215,14758.642,7314.1094
10718,4355068,4355068,41664619,17.873,73.842,321,258,2637340.0,2574.0,2102.0,7655.947,6718.235,15469.492,7006.0513
10719,4355132,4355132,41664683,17.868,74.462,255,255,2622484.0,3020.0,289.0,7718.699,6722.222,15677.727,6999.545
10720,4357393,4357393,41675424,17.91,69.781,157,208,2729064.0,1546.0,829.0,7283.7935,6447.591,14474.936,7416.3657
10721,4357453,4357453,41675484,17.902,70.374,221,252,2716938.0,1223.0,839.0,7333.949,6506.866,14587.022,7349.5874
10722,4357650,4357650,41675681,17.879,72.306,296,370,2675140.0,1188.0,1160.0,7515.3276,6616.4443,15093.784,7216.8745
10723,4358139,4358139,41676170,17.84,77.032,276,241,2556259.0,3171.0,557.0,7921.799,6829.3076,16405.908,6598.7603
10724,4360298,4360298,41686809,17.879,71.407,280,306,2696727.0,1601.0,1005.0,7449.376,6556.937,14831.294,7249.5146
10725,4360355,4360355,41686866,17.873,71.965,175,214,2684590.0,1607.0,361.0,7502.0264,6571.494,14952.834,7223.4683
10726,4360410,4360410,41686921,17.867,72.502,309,371,2672448.0,2609.0,840.0,7557.5464,6660.7686,15093.784,7136.319
10727,4360485,4360485,41686996,17.86,73.232,266,340,2656255.0,2786.0,345.0,7601.9614,6703.559,15268.814,7098.7637
10728,4360646,4360646,41687157,17.846,74.791,246,335,2618441.0,2170.0,259.0,7756.791,6741.042,15750.641,6889.817
10729,4360790,4360790,41687301,17.836,76.178,225,307,2586013.0,2107.0,1738.0,7838.1753,6800.4893,16171.287,6747.672
10730,4360969,4360969,41687480,17.826,77.895,299,283,2537333.0,2480.0,923.0,8029.66,6854.929,16683.035,6407.1475
10731,4362834,4362834,41697824,17.895,69.387,110,152,2739856.0,3326.0,111.0,7249.0786,6427.701,14352.557,7445.7266
10732,4362895,4362895,41697885,17.887,69.991,261,315,2727732.0,1543.0,992.0,7311.1406,6505.933,14545.295,7387.114
10733,4363579,4363579,41698569,17.823,76.64,291,310,2569784.0,1926.0,1467.0,7916.9854,6817.586,16297.016,6598.7603
10734,4363740,4363740,41698730,17.815,78.182,340,336,2527864.0,2219.0,1003.0,8029.66,6862.5083,16806.5,6407.1475
10735,4363772,4363772,41698762,17.814,78.488,284,294,2517041.0,2495.0,975.0,8053.6455,6883.6455,16920.742,6306.4043
10736,4363793,4363793,41698783,17.813,78.689,387,369,2519755.0,1906.0,915.0,8053.6455,6884.7627,16982.025,6145.054
10737,4365569,4365569,41709038,17.886,69.328,105,145,2742558.0,2598.0,112.0,7249.6387,6427.701,14352.557,7429.6406
10738,4365623,4365623,41709092,17.879,69.863,198,253,2731781.0,1510.0,633.0,7299.746,6505.933,14472.537,7387.114
10739,4365729,4365729,41709198,17.866,70.908,276,260,2710221.0,2460.0,695.0,7382.5283,6555.215,14699.245,7306.9043
10740,4368678,4368678,41720626,17.833,72.942,267,337,2665712.0,1068.0,1226.0,7601.9614,6666.637,15234.482,7098.7637
10741,4368794,4368794,41720742,17.822,74.067,239,217,2638709.0,3590.0,479.0,7689.61,6725.1816,15469.492,7006.0513
10742,4368872,4368872,41720820,17.816,74.821,141,260,2621151.0,1714.0,253.0,7756.791,6741.042,15750.641,6889.817
10743,4368895,4368895,41720843,17.814,75.043,406,418,2617101.0,1307.0,867.0,7777.07,6760.895,15854.769,6889.817
10744,4371099,4371099,41731526,17.86,69.805,192,214,2735838.0,1671.0,837.0,7299.746,6453.4595,14474.936,7376.51
10745,4371318,4371318,41731745,17.834,71.958,227,282,2690006.0,1931.0,954.0,7502.0264,6577.363,14952.834,7223.4683
10746,4371366,4371366,41731793,17.829,72.426,277,329,2680567.0,2236.0,794.0,7557.5464,6622.313,15093.784,7216.8745
10747,4371482,4371482,41731909,17.817,73.554,408,288,2654924.0,2498.0,1638.0,7644.8804,6724.1035,15424.84,7006.0513
10748,4371489,4371489,41731916,17.817,73.622,396,321,2653575.0,1760.0,2702.0,7644.8804,6724.1035,15424.84,7006.0513
10749,4371753,4371753,41732180,17.796,76.17,219,293,2590075.0,2937.0,433.0,7838.1753,6820.3423,16171.287,6747.672
10750,4373900,4373900,41742806,17.843,70.398,256,281,2725066.0,1446.0,1081.0,7356.082,6512.735,14570.85,7322.8975
10751,4373946,4373946,41742852,17.837,70.851,282,255,2715632.0,2378.0,720.0,7382.5283,6512.735,14699.245,7306.9043
10752,4374003,4374003,41742909,17.83,71.41,248,316,2703498.0,1303.0,985.0,7449.376,6562.8057,14831.294,7249.5146
10753,4374037,4374037,41742943,17.826,71.743,269,336,2696758.0,1485.0,510.0,7457.4766,6577.363,14847.4,7223.4683
10754,4374093,4374093,41742999,17.82,72.29,246,316,2684618.0,1102.0,664.0,7515.3276,6622.313,15093.784,7216.8745
10755,4374186,4374186,41743092,17.811,73.196,426,352,2663023.0,1520.0,2102.0,7601.9614,6703.559,15268.814,7098.7637
10756,4374521,4374521,41743427,17.785,76.43,243,327,2581962.0,3130.0,436.0,7875.2534,6823.3457,16226.002,6747.672
10757,4374608,4374608,41743514,17.78,77.264,228,238,2557622.0,3077.0,870.0,7947.146,6849.1606,16454.227,6598.7603
10758,4376561,4376561,41753946,17.843,69.609,135,173,2742588.0,2209.0,176.0,7268.691,6453.4595,14437.7705,7376.51
10759,4376707,4376707,41754092,17.825,71.048,217,218,2712943.0,2231.0,546.0,7400.465,6561.0835,14742.469,7298.6763
10760,4377006,4377006,41754391,17.794,73.962,199,205,2646827.0,3446.0,498.0,7689.61,6724.1035,15469.492,7006.0513
10761,4377454,4377454,41754839,17.766,78.27,345,347,2530575.0,1691.0,1256.0,8029.66,6882.3613,16806.5,6199.001
10762,4379297,4379297,41765160,17.834,69.55,128,172,2745290.0,1819.0,146.0,7268.691,6453.4595,14373.352,7376.51
10763,4379337,4379337,41765200,17.829,69.946,322,339,2737207.0,1842.0,1630.0,7311.1406,6511.802,14472.537,7376.51
10764,4379636,4379636,41765499,17.794,72.876,443,321,2673832.0,2168.0,720.0,7562.355,6666.637,15211.024,7098.7637
10765,4379797,4379797,41765660,17.78,74.437,187,240,2636024.0,2098.0,608.0,7718.699,6728.091,15677.727,6999.545
10766,4380059,4380059,41765922,17.762,76.958,276,249,2569797.0,3284.0,666.0,7921.799,6849.3433,16405.908,6491.357
10767,4382465,4382465,41776806,17.777,73.721,429,439,2656290.0,2379.0,2400.0,7655.947,6725.0005,15424.84,7006.0513
10768,4382540,4382540,41776881,17.77,74.447,161,227,2640087.0,2107.0,549.0,7718.699,6728.091,15677.727,6961.2754
10769,4382593,4382593,41776934,17.766,74.959,125,258,2623867.0,2018.0,323.0,7775.4043,6760.895,15799.419,6851.5474
10770,4382798,4382798,41777139,17.753,76.93,265,257,2571150.0,3216.0,649.0,7921.799,6849.3433,16367.695,6491.357
10771,4385236,4385236,41788055,17.764,74.003,204,225,2649538.0,4887.0,255.0,7689.61,6725.183,15469.492,6967.7817
10772,4385293,4385293,41788112,17.759,74.554,128,233,2636031.0,1465.0,370.0,7718.699,6761.0776,15677.727,6851.5474
10773,4385315,4385315,41788134,17.758,74.766,135,231,2631981.0,2147.0,177.0,7756.791,6761.0776,15750.641,6851.5474
10774,4385338,4385338,41788157,17.756,74.988,121,231,2627931.0,1471.0,991.0,7775.4043,6761.0776,15799.419,6851.5474
10775,4385489,4385489,41788308,17.746,76.441,206,240,2590087.0,4237.0,410.0,7875.2534,6823.5283,16226.002,6640.2686
10776,4385510,4385510,41788329,17.745,76.642,183,201,2581971.0,4622.0,432.0,7916.9854,6837.6216,16297.016,6491.357
10777,4385562,4385562,41788381,17.742,77.141,275,282,2568450.0,2922.0,654.0,7947.146,6848.9907,16454.227,6491.357
10778,4387577,4387577,41798874,17.798,70.087,222,273,2738576.0,2470.0,250.0,7311.1406,6511.802,14545.295,7376.51
10779,4387584,4387584,41798881,17.797,70.156,176,197,2737229.0,1813.0,406.0,7311.1406,6511.802,14570.85,7322.8975
10780,4387591,4387591,41798888,17.796,70.225,188,203,2735882.0,1716.0,443.0,7333.949,6511.802,14570.85,7322.8975
10781,4387598,4387598,41798895,17.795,70.294,203,216,2734535.0,1576.0,792.0,7333.949,6511.802,14570.85,7322.8975
10782,4387709,4387709,41799006,17.781,71.384,164,232,2711621.0,1387.0,868.0,7449.376,6563.7026,14807.836,7249.5146
10783,4387834,4387834,41799131,17.768,72.605,181,204,2684644.0,1474.0,1886.0,7562.355,6667.534,15072.846,7098.0493
10784,4387926,4387926,41799223,17.759,73.499,425,299,2663045.0,2460.0,1424.0,7644.8804,6725.183,15424.84,6967.7817
10785,4388006,4388006,41799303,17.752,74.274,179,221,2645493.0,2452.0,658.0,7718.351,6728.2734,15669.245,6961.2754
10786,4388033,4388033,41799330,17.75,74.535,138,224,2637384.0,1611.0,733.0,7718.699,6761.0776,15677.727,6961.2754
10787,4388036,4388036,41799333,17.75,74.564,151,243,2640094.0,1393.0,393.0,7744.355,6761.0776,15677.727,6851.5474
10788,4390300,4390300,41810075,17.79,69.9,352,335,2743973.0,1766.0,1876.0,7299.746,6511.802,14449.079,7376.51
10789,4390413,4390413,41810188,17.776,71.012,263,252,2721065.0,2614.0,736.0,7400.465,6561.9805,14719.011,7298.6763
10790,4390852,4390852,41810627,17.734,75.278,379,379,2621176.0,2145.0,824.0,7804.315,6778.296,15866.55,6851.5474
10791,4393122,4393122,41821375,17.77,70.689,277,232,2729158.0,2126.0,784.0,7382.5283,6513.632,14600.85,7283.667
10792,4393324,4393324,41821577,17.748,72.665,328,402,2686003.0,974.0,1597.0,7562.355,6667.717,15072.846,7098.0493
10793,4393451,4393451,41821704,17.736,73.898,289,267,2657656.0,2838.0,862.0,7655.947,6724.8306,15469.492,6967.7817
10794,4393647,4393647,41821900,17.721,75.789,276,326,2613077.0,1475.0,3349.0,7828.69,6799.5957,15997.291,6738.793
10795,4394041,4394041,41822294,17.703,79.56,216,377,2502176.0,1028.0,1834.0,8146.393,6902.4517,17208.746,5832.3164
10796,4395870,4395870,41832601,17.76,70.749,287,237,2729164.0,2487.0,795.0,7382.5283,6513.8145,14600.85,7268.635
10797,4395871,4395871,41832602,17.759,70.759,289,241,2729165.0,2485.0,862.0,7382.5283,6513.8145,14675.787,7268.635
10798,4395904,4395904,41832635,17.756,71.083,223,237,2722426.0,2537.0,610.0,7400.465,6562.163,14719.011,7260.4067
10799,4395921,4395921,41832652,17.754,71.249,179,220,2718379.0,1588.0,550.0,7449.376,6562.163,14719.011,7211.245
10800,4395990,4395990,41832721,17.746,71.925,332,365,2703545.0,2246.0,1279.0,7502.0264,6578.4424,14929.376,7185.1987
10801,4396045,4396045,41832776,17.74,72.461,342,405,2691403.0,2093.0,197.0,7557.5464,6623.04,15070.326,7178.605
10802,4396101,4396101,41832832,17.734,73.006,333,386,2680613.0,1122.0,2023.0,7601.9614,6668.4624,15211.024,7060.494
10803,4396214,4396214,41832945,17.724,74.101,166,199,2654961.0,3008.0,499.0,7684.5073,6727.335,15574.861,6967.7817
10804,4396228,4396228,41832959,17.723,74.237,162,196,2649553.0,4199.0,185.0,7713.2485,6729.019,15669.245,6961.2754
10805,4398718,4398718,41843926,17.738,71.779,315,325,2708949.0,2146.0,2587.0,7502.0264,6578.09,14823.942,7185.1987
10806,4399525,4399525,41844733,17.683,79.551,202,364,2510300.0,1491.0,2498.0,8146.393,6901.0664,17208.746,6037.651
10807,4401318,4401318,41855003,17.745,70.376,238,238,2739960.0,2105.0,625.0,7333.949,6513.8145,14547.392,7284.628
10808,4401617,4401617,41855302,17.712,73.298,343,293,2675218.0,3295.0,2011.0,7639.778,6705.3843,15268.814,7060.494
10809,4401989,4401989,41855674,17.684,76.884,228,272,2583335.0,2874.0,871.0,7911.883,6845.1646,16367.695,6491.357
10810,4404153,4404153,41866315,17.724,71.281,212,266,2722445.0,1242.0,753.0,7444.2734,6564.631,14807.836,7211.245
10811,4404516,4404516,41866678,17.689,74.808,162,278,2638754.0,1370.0,208.0,7751.6885,6768.6206,15750.641,6851.5474
10812,4407450,4407450,41878089,17.666,76.645,225,269,2594158.0,3290.0,464.0,7911.883,6845.1646,16297.016,6491.357
10813,4409606,4409606,41888722,17.708,70.959,270,273,2731893.0,2447.0,868.0,7395.3623,6562.9087,14675.787,7260.4067
10814,4409812,4409812,41888928,17.686,72.97,237,344,2687381.0,1286.0,3330.0,7596.859,6675.26,15211.024,7060.494
10815,4410026,4410026,41889142,17.667,75.04,150,269,2640121.0,1203.0,3804.0,7771.9673,6768.6206,15854.769,6851.5474
10816,4410429,4410429,41889545,17.646,78.903,362,408,2536010.0,1038.0,1914.0,8100.667,6890.539,17030.83,6037.651
10817,4412291,4412291,41899884,17.705,70.389,233,236,2745378.0,2008.0,651.0,7350.9795,6514.56,14547.392,7284.628
10818,4412419,4412419,41900012,17.69,71.645,263,347,2718416.0,1430.0,2032.0,7452.374,6585.9854,14823.942,7185.1987
10819,4412583,4412583,41900176,17.673,73.242,299,286,2683339.0,2878.0,1305.0,7596.859,6712.1816,15268.814,7060.494
10820,4412636,4412636,41900229,17.668,73.756,437,287,2671188.0,1731.0,7856.0,7650.844,6732.726,15424.84,6967.7817
10821,4412679,4412679,41900272,17.665,74.172,115,205,2660382.0,1979.0,190.0,7684.5073,6735.8164,15574.861,6961.2754
10822,4412707,4412707,41900300,17.662,74.443,164,248,2652274.0,2736.0,119.0,7713.5967,6735.8164,15677.727,6961.2754
10823,4412817,4412817,41900410,17.654,75.503,190,277,2625250.0,2044.0,375.0,7813.3984,6795.8516,15942.474,6738.793
10824,4412878,4412878,41900471,17.65,76.089,351,313,2610383.0,2901.0,880.0,7833.0728,6828.068,16093.23,6640.2686
10825,4415075,4415075,41911144,17.691,70.783,272,254,2738647.0,2068.0,738.0,7377.426,6521.3574,14675.787,7259.025
10826,4415113,4415113,41911182,17.686,71.156,271,308,2730558.0,2096.0,559.0,7395.3623,6569.706,14719.011,7210.531
10827,4415203,4415203,41911272,17.676,72.036,287,347,2711680.0,1805.0,1088.0,7496.7427,6630.9355,14929.376,7185.1987
10828,4415676,4415676,41911745,17.637,76.608,199,255,2602281.0,2857.0,479.0,7911.883,6845.1646,16297.016,6640.2686
10829,4415740,4415740,41911809,17.634,77.221,296,271,2581994.0,2227.0,830.0,7942.0435,6856.886,16454.227,6491.357
10830,4415808,4415808,41911877,17.631,77.872,179,255,2565768.0,2244.0,412.0,8024.5576,6882.508,16683.035,6299.744
10831,4417898,4417898,41922443,17.671,71.558,281,358,2723825.0,1163.0,1145.0,7452.374,6585.9854,14811.605,7185.1987
10832,4417954,4417954,41922499,17.665,72.105,295,295,2711686.0,1096.0,1574.0,7496.7427,6630.9355,14929.376,7178.605
10833,4418091,4418091,41922636,17.652,73.438,450,309,2681999.0,2170.0,4123.0,7639.778,6732.726,15268.814,7060.494
10834,4420952,4420952,41933973,17.632,74.57,213,280,2656344.0,1039.0,519.0,7739.2524,6768.6206,15727.513,6851.5474
10835,4423421,4423421,41944918,17.648,71.902,344,368,2718439.0,1378.0,931.0,7496.924,6585.9854,14929.376,7185.1987
10836,4423502,4423502,41944999,17.64,72.691,238,339,2700901.0,1116.0,1545.0,7557.2524,6675.26,15051.772,7098.0493
10837,4423577,4423577,41945074,17.632,73.419,390,245,2684706.0,1470.0,15000.0,7639.778,6712.1816,15247.741,7060.494
10838,4424080,4424080,41945577,17.6,78.255,266,410,2556302.0,2611.0,192.0,8015.93,6899.072,16806.5,6104.597
10839,4424083,4424083,41945580,17.599,78.283,202,331,2561719.0,2651.0,171.0,8039.9155,6899.072,16806.5,6104.597
10840,4426178,4426178,41956151,17.637,72.029,138,228,2717096.0,716.0,588.0,7496.7427,6630.9355,14908.303,7185.1987
10841,4426219,4426219,41956192,17.633,72.429,388,361,2709005.0,1085.0,1388.0,7552.444,6630.9355,15049.253,7178.605
10842,4426372,4426372,41956345,17.618,73.914,376,394,2673907.0,2737.0,916.0,7650.844,6732.726,15448.419,6967.7817
10843,4426613,4426613,41956586,17.6,76.235,217,241,2617160.0,3419.0,743.0,7824.4453,6843.85,16171.287,6545.8647
10844,4426721,4426721,41956694,17.594,77.27,324,259,2584704.0,2394.0,826.0,7954.1655,6872.6685,16454.227,6396.953
10845,4428816,4428816,41967265,17.639,70.993,306,306,2741376.0,2104.0,1168.0,7395.3623,6569.706,14697.9375,7250.797
10846,4428873,4428873,41967322,17.632,71.551,384,342,2729241.0,1907.0,373.0,7452.374,6585.9854,14790.532,7185.1987
10847,4428977,4428977,41967426,17.621,72.566,306,393,2707662.0,1449.0,1070.0,7552.444,6675.26,15051.772,7098.0493
10848,4429416,4429416,41967865,17.587,76.801,190,255,2603643.0,2600.0,780.0,7903.2554,6860.947,16367.695,6396.953
10849,4432010,4432010,41978935,17.587,75.362,310,314,2638784.0,1111.0,511.0,7790.585,6800.8755,15902.33,6644.389
10850,4432431,4432431,41979356,17.566,79.391,261,418,2534669.0,1368.0,1275.0,8095.4453,6916.8486,17193.088,5943.247
10851,4432490,4432490,41979415,17.565,79.953,256,387,2513018.0,1748.0,286.0,8163.774,6921.643,17368.291,5737.9126
10852,4434761,4434761,41990161,17.577,75.42,259,276,2638787.0,1931.0,409.0,7803.7817,6811.634,15902.33,6644.389
10853,4434776,4434776,41990176,17.576,75.564,222,272,2636086.0,1948.0,391.0,7803.7046,6811.634,15937.572,6644.389
10854,4437044,4437044,42000919,17.61,70.936,303,303,2746787.0,2146.0,1193.0,7377.426,6585.4883,14654.714,7233.4453
10855,4437196,4437196,42001071,17.593,72.422,327,414,2714421.0,1465.0,935.0,7552.444,6646.718,15049.253,7084.201
10856,4437737,4437737,42001612,17.553,77.635,291,296,2582009.0,2162.0,893.0,7958.1436,6886.3423,16598.213,6396.953
10857,4440067,4440067,42012417,17.572,73.645,417,348,2687430.0,774.0,2862.0,7642.217,6748.5083,15403.767,6873.378
10858,4440278,4440278,42012628,17.555,75.68,218,235,2640154.0,2604.0,311.0,7809.0835,6822.1753,15994.516,6644.389
10859,4440334,4440334,42012684,17.552,76.218,263,270,2626638.0,3377.0,419.0,7824.4453,6843.85,16168.512,6545.8647
10860,4442594,4442594,42023419,17.584,71.525,347,365,2737364.0,1384.0,1117.0,7450.308,6601.7676,14790.532,7167.847
10861,4442650,4442650,42023475,17.578,72.072,170,256,2725225.0,731.0,601.0,7496.7427,6646.718,14908.303,7084.201
10862,4442705,4442705,42023530,17.572,72.608,185,261,2713082.0,1354.0,542.0,7548.625,6691.042,15051.772,7003.6455
10863,4442847,4442847,42023672,17.559,73.984,379,383,2679328.0,2084.0,1163.0,7675.88,6748.5083,15445.644,6873.378
10864,4442974,4442974,42023799,17.549,75.209,350,353,2649609.0,1315.0,4433.0,7777.5293,6800.8755,15842.701,6757.1436
10865,4443082,4443082,42023907,17.542,76.247,186,263,2622577.0,3472.0,372.0,7824.4453,6843.85,16168.512,6545.8647
10866,4443377,4443377,42024202,17.528,79.067,391,378,2542785.0,1336.0,221.0,8093.371,6909.8677,17094.67,5923.6616
10867,4445332,4445332,42034632,17.575,71.457,307,327,2740066.0,1644.0,1337.0,7444.2734,6587.2104,14786.763,7167.847
10868,4445591,4445591,42034891,17.549,73.975,385,343,2683390.0,1273.0,3830.0,7675.88,6748.5083,15445.644,6873.378
10869,4445605,4445605,42034905,17.548,74.111,146,233,2677982.0,1416.0,480.0,7675.88,6749.9146,15551.013,6873.378
10870,4445700,4445700,42035000,17.54,75.027,190,308,2657724.0,1757.0,425.0,7763.34,6784.403,15830.92,6757.1436
10871,4446038,4446038,42035338,17.521,78.266,296,435,2568489.0,1389.0,288.0,8007.159,6899.072,16803.725,6085.0117
10872,4448386,4448386,42046161,17.535,74.459,363,445,2672587.0,1491.0,937.0,7704.969,6751.5986,15653.878,6866.8716
10873,4448554,4448554,42046329,17.523,76.075,256,303,2632048.0,4076.0,554.0,7815.6743,6854.4966,16090.455,6526.2793
10874,4448782,4448782,42046557,17.512,78.257,306,462,2575259.0,1107.0,310.0,8007.159,6899.072,16803.725,6085.0117
10875,4450849,4450849,42057099,17.552,71.723,403,382,2737382.0,1756.0,1909.0,7452.374,6601.7676,14800.094,7090.795
10876,4450856,4450856,42057106,17.551,71.791,390,373,2736034.0,2100.0,1969.0,7496.924,6601.7676,14800.094,7090.795
10877,4450871,4450871,42057121,17.55,71.937,216,341,2731984.0,1671.0,234.0,7496.924,6601.7676,14905.527,7090.795
10878,4450925,4450925,42057175,17.544,72.464,182,236,2719841.0,1276.0,986.0,7552.444,6646.718,15046.478,7084.201
10879,4451129,4451129,42057379,17.526,74.44,390,475,2673940.0,1279.0,1150.0,7704.969,6751.5986,15653.878,6847.286
10880,4451367,4451367,42057617,17.509,76.727,219,286,2617181.0,2442.0,504.0,7894.4844,6871.5933,16327.156,6377.3677
10881,4451636,4451636,42057886,17.498,79.296,201,355,2541437.0,1885.0,210.0,8086.6743,6914.657,17151.088,5857.4883
10882,4451712,4451712,42057962,17.496,80.02,218,381,2523852.0,936.0,1019.0,8155.484,6922.569,17403.723,5643.933
10883,4453574,4453574,42068298,17.545,71.518,386,386,2742780.0,2253.0,1914.0,7450.308,6601.7676,14787.757,7167.847
10884,4454206,4454206,42068930,17.495,77.617,260,279,2592841.0,2038.0,868.0,7949.3726,6886.3423,16598.213,6377.3677
10885,4459343,4459343,42091015,17.498,74.21,134,228,2684759.0,1597.0,3325.0,7695.85,6762.245,15551.013,6847.286
10886,4459624,4459624,42091296,17.479,76.91,272,265,2611772.0,2963.0,282.0,7899.298,6872.6685,16352.512,6377.3677
10887,4461875,4461875,42102020,17.508,72.125,215,305,2734709.0,1311.0,2163.0,7501.454,6657.3643,14905.527,7064.6157
10888,4462059,4462059,42102204,17.491,73.911,386,345,2694219.0,2284.0,2739.0,7633.446,6759.155,15445.644,6853.7925
10889,4462088,4462088,42102233,17.489,74.191,213,282,2686112.0,1882.0,3024.0,7667.109,6762.245,15551.013,6847.286
10890,4462146,4462146,42102291,17.484,74.75,181,305,2672604.0,1144.0,616.0,7721.854,6795.0493,15714.383,6737.558
10891,4462658,4462658,42102803,17.458,79.65,301,433,2545508.0,1014.0,1007.0,8128.9946,6918.234,17265.332,5652.154
10892,4464628,4464628,42113246,17.498,72.184,300,395,2734714.0,1254.0,885.0,7501.454,6657.3643,14905.527,7064.6157
10893,4464979,4464979,42113597,17.468,75.578,282,255,2650982.0,2711.0,452.0,7794.9336,6822.2803,15922.389,6624.8037
